DenoiserType,Parameter,ImageIndex,Channel,PSNR,SI-PSNR,SSIM,Runtime
Noise2Noise,{},099,1,32.01352239904617,32.33353764027834,0.8409898230212521,4.9651758670806885
Noise2Noise,{},100,1,26.160246796823824,31.3506407680029,0.7952291859201853,4.850489854812622
Noise2Noise,{},101,1,35.77414421166019,35.96197505548047,0.8900253515355377,5.079674959182739
Noise2Noise,{},102,1,34.50975608665134,35.21007231460564,0.8878319465842571,4.9206273555755615
Noise2Noise,{},103,1,30.21913517513196,33.0466689203966,0.8591575944499059,4.89491081237793
Noise2Noise,{},104,1,36.502880278660555,37.02521061206894,0.9405893925201945,4.9765541553497314
Noise2Noise,{},105,1,32.919244764887914,38.691686221404396,0.9267592909161977,4.950417995452881
Noise2Noise,{},106,1,35.258224171902064,36.18281218916362,0.9342897842007801,4.87987208366394
Noise2Noise,{},107,1,28.314778773406744,35.72919334947128,0.906827110581402,5.210916996002197
Noise2Noise,{},108,1,29.15186276324462,31.184736758000525,0.7190083564032349,4.731060266494751
Noise2Noise,{},109,1,25.71152792964542,29.713013631570707,0.7127908473198773,5.06608510017395
Noise2Noise,{},110,1,31.234551988033697,33.0781717754773,0.8826186669202783,4.883025884628296
Noise2Noise,{},111,1,32.07111757198706,38.27889966954563,0.9553406166631766,4.891804933547974
Noise2Noise,{},112,1,34.759498726288,36.95022044443061,0.9402976186410088,4.784818887710571
Noise2Noise,{},113,1,43.18081391508717,44.1483931493146,0.9696295695924068,4.9965009689331055
Noise2Noise,{},114,1,34.38681576933216,35.57693921390338,0.9121980175747393,5.248373985290527
Noise2Noise,{},115,1,32.09354693654891,33.885571654326306,0.9068510536037983,5.115384817123413
Noise2Noise,{},116,1,34.423775243368425,36.85149818286725,0.9091341342441374,4.820026874542236
Noise2Noise,{},117,1,31.540144886635623,33.78091655875384,0.8963723638970091,5.031323671340942
Noise2Noise,{},118,1,32.558028345668376,35.72677446157675,0.9111520198651204,4.817708253860474
Noise2Noise,{},119,1,28.183259011366843,32.886118001842014,0.8812419321733005,4.904486179351807
Noise2Noise,{},120,1,28.63057186707682,34.47438876092325,0.8886409020491479,5.00373911857605
