DenoiserType,Parameter,ImageIndex,Channel,PSNR,SI-PSNR,SSIM,Runtime
Gaussian,2,105,0,34.84669773300742,34.99518468891115,0.9221433705124441,0.004230976104736328
Gaussian,2,106,0,28.270585133933483,32.588532372126046,0.875988140726952,0.0046999454498291016
Gaussian,2,107,0,29.118398142684306,35.50268115175525,0.9205943453517165,0.0044400691986083984
Gaussian,2,108,0,30.24844799146163,33.20704928886194,0.848591790066637,0.003975868225097656
Gaussian,2,109,0,32.84598930275586,34.61314669032123,0.8929705708822703,0.004295825958251953
Gaussian,2,110,0,33.53033474079432,34.586555761516856,0.9309876617531194,0.0043909549713134766
Gaussian,2,111,0,31.17550059302888,35.69269796842918,0.9496797962496035,0.004065752029418945
Gaussian,2,112,0,33.26875756422232,37.72596097381888,0.9308597069547393,0.004762172698974609
Gaussian,2,113,0,34.086703934846916,34.847738010136794,0.9409180438180835,0.00481104850769043
Gaussian,2,114,0,30.897544812931194,34.29649469459864,0.9159198204072723,0.00501704216003418
Gaussian,2,115,0,36.23815351801278,36.6878344779434,0.9545511277952624,0.0045588016510009766
Gaussian,2,116,0,30.872900612804102,33.850165354850596,0.8916193140541043,0.004803895950317383
Gaussian,2,117,0,31.606281538666035,36.49159381333783,0.9155394883283984,0.005004167556762695
Gaussian,2,118,0,31.303445106214124,32.877126625998095,0.8786970603524289,0.0049741268157958984
Gaussian,2,119,0,30.357195989637113,34.148658578144605,0.9264571718311846,0.0051310062408447266
Gaussian,2,120,0,32.291804972674065,32.92631090066999,0.9214756704954732,0.00502467155456543
