DenoiserType,Parameter,ImageIndex,Channel,PSNR,SI-PSNR,SSIM
Gaussian,8,096,2,21.269267720853694,31.824504553536322,0.8636522102080626
Gaussian,2,097,2,29.094635952633475,35.92506619208653,0.8682177317626791
Gaussian,5,097,2,22.249440958381395,33.18559030304071,0.8580247331310769
Gaussian,8,097,2,19.412884620968665,30.22693302450834,0.7976262952975663
Gaussian,2,098,2,27.362314428259978,31.402712065039005,0.7445987269397165
Gaussian,5,098,2,23.101902323125543,31.29502310281666,0.8504554137967666
Gaussian,8,098,2,20.104178355405118,28.800047124975773,0.8049987225551237
Gaussian,2,099,2,28.251605633205912,29.570647963429604,0.6847307424225313
Gaussian,5,099,2,25.450884113270646,29.978075763906492,0.73940255835103
Gaussian,8,099,2,21.02802830546977,28.43859036686087,0.6945343485892194
Gaussian,2,100,2,26.288068963502546,28.690426924776645,0.6408602435097503
Gaussian,5,100,2,19.900145113318104,29.400894582634592,0.7075007402126653
Gaussian,8,100,2,16.137923737971033,27.922935160276467,0.6493521802127925
Gaussian,2,101,2,26.20641294784417,32.42064044849093,0.8045139060044237
Gaussian,5,101,2,20.544926622448735,29.216025180440962,0.7273626387107225
Gaussian,8,101,2,17.67607815586424,27.204588988261264,0.6429033121658028
Gaussian,2,102,2,28.14501025293685,35.65889695448203,0.8283812277815212
Gaussian,5,102,2,18.62108480810983,35.14946294128715,0.8446275846956677
Gaussian,8,102,2,13.437962554363319,32.240490806717276,0.7413537932003486
Gaussian,2,103,2,29.679882626767288,33.27838324235384,0.8243493334309757
Gaussian,5,103,2,26.79923089263179,31.70874758210128,0.8489233679224126
Gaussian,8,103,2,23.322594218617514,29.092037072446885,0.7895377019036013
Gaussian,2,104,2,34.17374458807629,38.798379633312095,0.955098710697461
Gaussian,5,104,2,23.635273786946897,30.12410181666407,0.8821739747532762
Gaussian,8,104,2,18.73592352737791,26.725300813683432,0.7734418130717531
Gaussian,2,105,2,28.487293036017615,33.07075509113992,0.784249246759257
Gaussian,5,105,2,19.161994056454766,34.22905232651449,0.8593547144576836
Gaussian,8,105,2,18.138024954633718,31.639184527239195,0.8422628810852921
Gaussian,2,106,2,32.10272967654675,39.65891353330548,0.9366641858934692
Gaussian,5,106,2,20.593219124471844,34.7602973872123,0.8645429554798163
Gaussian,8,106,2,15.91815951308741,31.217054865191294,0.7561827880811893
Gaussian,2,107,2,34.483396755097615,40.15846992993521,0.9620292439647972
Gaussian,5,107,2,26.73013048964037,35.28666414394066,0.9456987722498631
Gaussian,8,107,2,23.216645076854437,31.112732705180676,0.9047540702652975
Gaussian,2,108,2,27.44998810876109,30.413800258429845,0.6630548717943825
Gaussian,5,108,2,22.73296161751709,33.32404994309496,0.7946047991403861
Gaussian,8,108,2,20.109928055551542,32.56736346921366,0.7788409431043111
Gaussian,2,109,2,25.14325660976807,28.238530770229175,0.6247247006729335
Gaussian,5,109,2,22.689595304825335,29.064238232390384,0.7281645478159606
Gaussian,8,109,2,21.449824146301744,27.367474520492653,0.6951751405391849
Gaussian,2,110,2,40.68482503609354,40.96816045762124,0.9642392363994412
Gaussian,5,110,2,32.98656726560308,36.128260080765344,0.9466883818878443
Gaussian,8,110,2,26.192436896619178,32.03194217611361,0.9012100474586291
Gaussian,2,111,2,40.675353646622625,44.885246950331705,0.9733068407479885
Gaussian,5,111,2,28.473911763084455,35.54183610826734,0.946008512068246
Gaussian,8,111,2,22.679408193963887,30.430547948882626,0.8639762865468337
Gaussian,2,112,2,37.43595183656672,39.400396528858,0.9360995236560881
Gaussian,5,112,2,27.01507924158838,34.19529805460292,0.9383179074736657
Gaussian,8,112,2,21.664505895238328,29.961300925693273,0.8797750326679109
Gaussian,2,113,2,31.77484654170645,35.094723497295185,0.8780779764537111
Gaussian,5,113,2,24.4215032838494,29.377997075369123,0.8457635748283899
Gaussian,8,113,2,19.289138450362582,26.332992195290117,0.7500945996531085
Gaussian,2,114,2,38.99725981758576,40.29084013229606,0.9561626134431801
Gaussian,5,114,2,28.134774266157248,33.54878047144832,0.8936269189253917
Gaussian,8,114,2,22.50009526007782,30.19298617259119,0.8029014550225785
Gaussian,2,115,2,39.26800302849967,40.60082926405815,0.9457821662442576
Gaussian,5,115,2,30.747753020175217,35.88484524384066,0.9423315816737621
Gaussian,8,115,2,25.368992398733575,31.632690660908146,0.8896750237201021
Gaussian,2,116,2,26.452369441767733,36.10012618660226,0.8536406599548501
Gaussian,5,116,2,18.250988900703724,31.88303680196549,0.7970134122191785
Gaussian,8,116,2,15.1762512230318,29.288287526547183,0.7084234138269504
Gaussian,2,117,2,33.67816385265749,40.20656135645886,0.9118279202439696
Gaussian,5,117,2,26.944026598438082,36.01792736428485,0.9301091369937993
Gaussian,8,117,2,21.635468446491068,32.16649996923905,0.8582726753379374
Gaussian,2,118,2,18.377120919126575,32.37905364491327,0.6923430234204163
Gaussian,5,118,2,16.476236511083403,31.011301919585836,0.7809574771935535
Gaussian,8,118,2,15.535115399643583,28.909577267386588,0.7527559689284298
Gaussian,2,119,2,33.38896481084021,41.18992286343659,0.940169143283683
Gaussian,5,119,2,24.025935189417694,32.892681721201164,0.8583548151060616
Gaussian,8,119,2,19.525900333042504,29.43314870313156,0.7464753185882239
Gaussian,2,120,2,35.850333029651075,39.70953098947056,0.9449405783047451
Gaussian,5,120,2,30.850142683180984,33.55942895454482,0.9114043182176826
Gaussian,8,120,2,26.91384359482221,30.838143600626424,0.8617341741911643
