DenoiserType,Parameter,ImageIndex,Channel,PSNR,SI-PSNR,SSIM,Runtime
BM3D,0.1,109,0,28.295117981030614,33.94327758179135,0.840204803636233,4.4860999584198
BM3D,0.1,110,0,31.27506895861574,35.293973077163166,0.9299196362283441,4.284169912338257
BM3D,0.1,111,0,35.288923432223065,36.78750409325948,0.9530715726510766,3.954138994216919
BM3D,0.1,112,0,38.7831277134609,38.95018533797299,0.9700443812863796,4.025482892990112
BM3D,0.1,113,0,30.065197149878642,35.67676085998886,0.8536365109889149,3.7758491039276123
BM3D,0.1,114,0,34.451570596124576,35.37599976228381,0.9301813359948246,3.7739038467407227
BM3D,0.1,115,0,36.07511643716087,37.23834101343193,0.9458956755833253,4.133861064910889
BM3D,0.1,116,0,33.9236426906086,34.564872784542445,0.9437199244510641,3.984827756881714
BM3D,0.1,117,0,37.43085829523078,37.56676198695219,0.9586021112770393,3.8895509243011475
BM3D,0.1,118,0,25.033484543051667,32.47496636787972,0.8481998326108017,3.745288848876953
BM3D,0.1,119,0,29.366946600528326,35.0973062305045,0.8952276959702472,3.7610340118408203
BM3D,0.1,120,0,27.574982029339992,33.5601201325569,0.8924158077359071,3.869588851928711
