DenoiserType,Parameter,ImageIndex,Channel,PSNR,SI-PSNR,SSIM
BM3D,0.05,045,1,23.444287660483944,25.790026356239256,0.6175894383672643
BM3D,0.1,045,1,33.342346289923846,33.36720241393746,0.8701510433111015
BM3D,0.15,045,1,27.468673138340876,32.37288503847529,0.8446282014763131
BM3D,0.05,046,1,35.7456176574272,36.7961664514582,0.9199219584701391
BM3D,0.1,046,1,34.88415720551735,37.57069416545691,0.9265428762553157
BM3D,0.15,046,1,32.70296624982248,36.49761992879974,0.9091837084248557
BM3D,0.05,047,1,21.504867621851847,25.563314773375033,0.6979135791487704
BM3D,0.1,047,1,31.693983741631534,34.65245931337269,0.9014128547891338
BM3D,0.15,047,1,33.79967823076326,34.25545664744041,0.9032771592972744
BM3D,0.05,048,1,13.374310382808051,21.939932298219404,0.5107824822189533
BM3D,0.1,048,1,32.70153063627008,32.78308252487237,0.8674442559677783
BM3D,0.15,048,1,29.94443953932986,32.36627471667183,0.8625356647985951
BM3D,0.05,049,1,20.05035609065899,25.651720618724756,0.6545209656564576
BM3D,0.1,049,1,27.1275188360983,33.98042501168629,0.8385233818573341
BM3D,0.15,049,1,33.31131173028518,33.56347518003834,0.8518706147684538
BM3D,0.05,050,1,17.081307355824954,21.29688467673526,0.503873874393319
BM3D,0.1,050,1,28.415904652590235,31.654994138896015,0.8192576925644539
BM3D,0.15,050,1,25.794369734203407,31.49901969525411,0.8245119392107372
BM3D,0.05,051,1,17.667848082251297,21.23726180376194,0.5054202759395134
BM3D,0.1,051,1,28.745591404846206,31.143735377154922,0.807758218903913
BM3D,0.15,051,1,30.73211993768233,30.972517894342204,0.8047906975438798
BM3D,0.05,052,1,28.364906057942,33.78534059122995,0.817797453068618
BM3D,0.1,052,1,34.432609540366755,34.64891959706951,0.8575508096319632
BM3D,0.15,052,1,33.23644186134017,33.69658649536162,0.8363745750960028
BM3D,0.05,053,1,19.130202255186934,24.84376685498798,0.5783268516188796
BM3D,0.1,053,1,30.542820529678476,32.70915826198551,0.8427294634120005
BM3D,0.15,053,1,31.601093630752978,32.072937923465865,0.8330503641303818
BM3D,0.05,054,1,18.267915536064542,21.547380991333632,0.5279647930593744
BM3D,0.1,054,1,30.23014564507401,30.91210846465854,0.813517976898151
BM3D,0.15,054,1,26.856837122792783,30.632959136988195,0.8036791606321053
BM3D,0.05,055,1,24.817378294018408,26.227066859014293,0.6885155471105517
BM3D,0.1,055,1,33.54852021341638,34.69318005390293,0.8988253694437577
BM3D,0.15,055,1,33.20273191264042,34.0782282530533,0.8941644239388674
BM3D,0.05,056,1,25.68797715311629,27.87985810616082,0.6843614792467239
BM3D,0.1,056,1,31.7794977766992,33.184519589131426,0.853524267905791
BM3D,0.15,056,1,28.1590269407655,32.167424078927866,0.8190921281501212
BM3D,0.05,057,1,15.190966566946999,20.78771665047637,0.41493081560324563
BM3D,0.1,057,1,26.270696866633024,30.915111628538064,0.7674000632482092
BM3D,0.15,057,1,25.852726986372115,30.631042794148726,0.7706197390116558
BM3D,0.05,058,1,20.643903364803087,24.60693357343971,0.5847280086581575
BM3D,0.1,058,1,28.483142379098823,33.33799717934128,0.8332632454712918
BM3D,0.15,058,1,32.447986667213186,32.844610877219964,0.8555893260162886
BM3D,0.05,059,1,12.477059874697709,19.895624167245117,0.3856018080873989
BM3D,0.1,059,1,25.460249199214626,30.930560847641445,0.7535566168608181
BM3D,0.15,059,1,28.076806720007244,30.89608065723837,0.7668576346948159
BM3D,0.05,060,1,18.739427546811157,21.02863896871743,0.5733713086471663
BM3D,0.1,060,1,23.471565407009965,29.975318955624203,0.7325114514703868
BM3D,0.15,060,1,24.66177990915487,30.136759389718666,0.7737666058364964
BM3D,0.05,061,1,20.5653838094686,23.838652168289556,0.5620355436474235
BM3D,0.1,061,1,35.40527433571745,35.58052621137325,0.8714194169302131
BM3D,0.15,061,1,27.15245750731693,35.801527520675705,0.8642477028809876
BM3D,0.05,062,1,12.956829669454972,19.44407929235577,0.3763707561890132
BM3D,0.1,062,1,22.78428064710921,31.858956084720607,0.7574333978293062
BM3D,0.15,062,1,30.280866973277497,32.576671735921835,0.7930331707314152
BM3D,0.05,063,1,19.453008806545764,22.699021754118203,0.5505301464602036
BM3D,0.1,063,1,22.759048494235895,32.67938907189931,0.791962043687863
BM3D,0.15,063,1,32.57088382064137,32.61731670562449,0.8495167776051935
BM3D,0.05,064,1,18.941533226565156,23.236133763264156,0.5194095779882424
BM3D,0.1,064,1,28.476346454586505,31.597035350130124,0.8075504894401846
BM3D,0.15,064,1,31.032925127901116,31.100296111390012,0.802014953461247
BM3D,0.05,065,1,19.103245390724535,21.933133431394598,0.7379781265022036
BM3D,0.1,065,1,27.025065972319155,32.943144737617004,0.8230025645768144
BM3D,0.15,065,1,31.591409230243638,33.5423772732424,0.8669998916540408
BM3D,0.05,066,1,16.27817690332984,20.185943512559987,0.5500098884813098
BM3D,0.1,066,1,23.106280660950738,31.349884633926326,0.7636669685708957
BM3D,0.15,066,1,27.83691464596656,31.843669318294992,0.8327704370085139
BM3D,0.05,067,1,25.843789760895334,26.43915408363789,0.6812511682462165
BM3D,0.1,067,1,34.11775341407691,34.95956872383312,0.8823171241394454
BM3D,0.15,067,1,35.02339400680565,35.325676539006146,0.8851081502186616
BM3D,0.05,068,1,25.59482357763827,27.581534938283493,0.6954458062673152
BM3D,0.1,068,1,34.10623957268934,36.180311066499485,0.8895010725762559
BM3D,0.15,068,1,33.548910862849,36.06296891290715,0.909087906726396
BM3D,0.05,069,1,29.978334312944916,30.970724102443015,0.74965082788114
BM3D,0.1,069,1,32.70444582248172,36.1017537929783,0.8874648028687929
BM3D,0.15,069,1,31.557783649275635,35.34522737126427,0.869729964742099
BM3D,0.05,070,1,13.78370784216335,20.26995745013086,0.34088709337592915
BM3D,0.1,070,1,25.212143865334063,31.461913346384613,0.7865345363382298
BM3D,0.15,070,1,27.908015648931407,31.703455010654622,0.8051348657931547
BM3D,0.05,071,1,16.409011571591787,22.630350162810537,0.541072493180882
BM3D,0.1,071,1,29.886164465622965,32.67159176184622,0.8346255745511154
BM3D,0.15,071,1,29.314632575494187,32.322401919759116,0.8431656556617105
BM3D,0.05,072,1,13.220514733049862,19.468023220341312,0.37173255230623237
BM3D,0.1,072,1,25.709938066167297,29.898746418979233,0.7467463858586837
BM3D,0.15,072,1,26.72195789607146,30.108728658001734,0.7591003284357798
BM3D,0.05,073,1,19.015504803167087,24.32627412537236,0.5851729160984985
BM3D,0.1,073,1,29.304870131625833,31.998875490113278,0.8193848088245227
BM3D,0.15,073,1,25.997881724257816,31.357038482346628,0.8060373290271051
BM3D,0.05,074,1,28.39562739435809,29.084071365298726,0.691049436353232
BM3D,0.1,074,1,35.80944903931853,35.90012803274532,0.8905282947266953
BM3D,0.15,074,1,35.13341478748083,35.142956161262816,0.8732640493856662
BM3D,0.05,075,1,21.216437101229882,25.245357826531883,0.5663174996213883
BM3D,0.1,075,1,31.143364178857425,32.22795618346956,0.8351295485655962
BM3D,0.15,075,1,28.279599269353145,31.493240382388407,0.8067899641048712
BM3D,0.05,076,1,13.000731930907271,19.066150107639707,0.39212592315090217
BM3D,0.1,076,1,19.33598844410544,31.989569516224034,0.743843360184491
BM3D,0.15,076,1,32.66735203797002,33.15848625468353,0.82638357964982
BM3D,0.05,077,1,26.36625665390693,28.143909594108877,0.6622846388920298
BM3D,0.1,077,1,31.52045631417366,37.789346035019356,0.915325702977567
BM3D,0.15,077,1,25.526565369344823,37.53320306046077,0.8933290206756483
BM3D,0.05,078,1,19.425718541945475,24.460408299883056,0.5683766482489588
BM3D,0.1,078,1,29.298248782244304,31.34208048668625,0.8238718854150101
BM3D,0.15,078,1,23.036116018707965,30.402830534491656,0.7844864355611263
BM3D,0.05,079,1,26.413238265386877,27.32714439249767,0.680715957146985
BM3D,0.1,079,1,34.45541863578559,35.86444743373357,0.8981674251925122
BM3D,0.15,079,1,29.460224786828256,35.44996884387247,0.8871961882401749
BM3D,0.05,080,1,19.181241475467367,28.243246398252527,0.7000098329929388
BM3D,0.1,080,1,31.66006376743426,32.6778938291228,0.8588117056741112
BM3D,0.15,080,1,25.181768447651137,31.480488310046763,0.8310114334616175
BM3D,0.05,081,1,23.158448521555446,24.99903759007317,0.5968649154843375
BM3D,0.1,081,1,35.02789675721862,35.27392671293831,0.8921115888352148
BM3D,0.15,081,1,28.104777353421852,34.91195513623177,0.8863272181897155
BM3D,0.05,082,1,17.61787883470444,20.61106144315088,0.3984187500702379
BM3D,0.1,082,1,24.4787366239817,30.489870520117112,0.7584415859001775
BM3D,0.15,082,1,25.858283452490596,30.500235911685458,0.7791281066475318
BM3D,0.05,083,1,14.2907392358378,20.361528140313474,0.431794383152136
BM3D,0.1,083,1,24.403553784650363,32.18414928344787,0.7848578337780414
BM3D,0.15,083,1,30.1557265616962,32.48962335983236,0.8076653122751232
BM3D,0.05,084,1,22.98301318640824,25.09466210966512,0.5104790881665278
BM3D,0.1,084,1,33.648107120424584,34.44530052962642,0.8671675154260723
